Description_BF,CVE_ID,label_bf,y_predicted,predicted_label,ACC,BFDN,BFCU,BFFX,BFBT,BFSD,BFWD,Unnamed: 12,Description_AF,label_af,y_predicted.1,predicted_label.1,ACC.1,AFCB,AFC,AFBC,AFCF,AFAM,AFF,AFR,AFMS,AFMC,AFDN,AFA,AFMO,AFCN,AFP,AFLH,AFPP,Unnamed: 34,Description_CL,label_cl,predict,label_predict,ACC.2,CLBO,CLBU,CLNP,CLSF,CLOOA,CLUAF,CLCT,CLAV,CLIL,CLML,CLOBO,CLAC,CLDS,CLFR,CLTP,Exist_in_excel
Then xmlSchemaVStart->xmlSchemaPreRun initialize vctxt->xsiAssemble to 0 again which cause the alloced schema can not be freed anymore.,CVE-2019-20388,1,positive,1,1,1,0,0,0,0,0,,Then xmlSchemaVStart->xmlSchemaPreRun initialize vctxt->xsiAssemble to 0 again which cause the alloced schema can not be freed anymore.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Then xmlSchemaVStart->xmlSchemaPreRun initialize vctxt->xsiAssemble to 0 again which cause the alloced schema can not be freed anymore.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
There appears to be an out-of-bounds read in libxml2 (2.9.2).,CVE-2015-7941,4,negative,4,1,0,0,0,0,0,0,,There appears to be an out-of-bounds read in libxml2 (2.9.2).,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,There appears to be an out-of-bounds read in libxml2 (2.9.2).,3,positive,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE
"There are times, like on unterminated entities that it's preferable to stop parsing, even if that means less error reporting.",CVE-2015-7941,4,positive,1,0,0,0,0,0,0,0,,"There are times, like on unterminated entities that it's preferable to stop parsing, even if that means less error reporting.",2,positive,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"There are times, like on unterminated entities that it's preferable to stop parsing, even if that means less error reporting.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
There is a flaw in the xml entity encoding functionality of libxml2 in versions before 2.9.11.,CVE-2021-3517,4,negative,4,1,0,0,0,0,0,0,,There is a flaw in the xml entity encoding functionality of libxml2 in versions before 2.9.11.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,There is a flaw in the xml entity encoding functionality of libxml2 in versions before 2.9.11.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
There's a flaw in libxml2 in versions before 2.9.11.,CVE-2021-3518,4,negative,4,1,0,0,0,0,0,0,,There's a flaw in libxml2 in versions before 2.9.11.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,There's a flaw in libxml2 in versions before 2.9.11.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This also avoids scanning entity declarations and even modifying them inadvertently during XInclude processing.,CVE-2021-3518,4,positive,1,0,0,0,0,0,0,0,,This also avoids scanning entity declarations and even modifying them inadvertently during XInclude processing.,2,positive,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,This also avoids scanning entity declarations and even modifying them inadvertently during XInclude processing.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
This avoids miscalculation of available bytes.,CVE-2017-8872,4,negative,4,1,0,0,0,0,0,0,,This avoids miscalculation of available bytes.,4,positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This avoids miscalculation of available bytes.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This can be easily automated using a wrapper html that loads the xml and reloads the page (attached).,CVE-2010-4494,4,negative,4,1,0,0,0,0,0,0,,This can be easily automated using a wrapper html that loads the xml and reloads the page (attached).,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This can be easily automated using a wrapper html that loads the xml and reloads the page (attached).,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This fixes the minimized test case (759573.xml).,CVE-2016-4447,4,negative,4,1,0,0,1,0,0,0,,This fixes the minimized test case (759573.xml).,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This fixes the minimized test case (759573.xml).,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This is a safe fix for branches.,CVE-2016-1834,4,negative,4,1,0,0,0,0,0,0,,This is a safe fix for branches.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This is a safe fix for branches.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This issue is related to the handling of external parameter entities.,CVE-2014-0191,4,negative,4,1,0,0,0,0,0,0,,This issue is related to the handling of external parameter entities.,2,negative,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,This issue is related to the handling of external parameter entities.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
"This normally won't cause a crash, but is visible under ASAN or Valgrind.",CVE-2015-7941,4,positive,1,0,0,0,0,1,0,0,,"This normally won't cause a crash, but is visible under ASAN or Valgrind.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This normally won't cause a crash, but is visible under ASAN or Valgrind.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This patch accounts for those replacement and stop parsing after a given threshold.,CVE-2013-0338,4,negative,4,1,0,0,0,0,0,0,,This patch accounts for those replacement and stop parsing after a given threshold.,4,positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This patch accounts for those replacement and stop parsing after a given threshold.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
This slightly modifies the output of 754946 in regression tests.,CVE-2015-7500,4,negative,4,1,0,0,0,0,0,0,,This slightly modifies the output of 754946 in regression tests.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This slightly modifies the output of 754946 in regression tests.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"This then causes an issue when the macro NEXT is called twice more, the first time it will read EOF, then the second time it will overread the buffer into global memory space, causing a crash in ASAN.",CVE-2015-8241,4,positive,1,0,0,0,0,0,0,0,,"This then causes an issue when the macro NEXT is called twice more, the first time it will read EOF, then the second time it will overread the buffer into global memory space, causing a crash in ASAN.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This then causes an issue when the macro NEXT is called twice more, the first time it will read EOF, then the second time it will overread the buffer into global memory space, causing a crash in ASAN.",3,positive,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
This was branched from https://bugzilla.gnome.org/show_bug.cgi?id=762100 Reproducer and Fixes are available when this bug is private.,CVE-2016-3705,4,negative,4,1,0,0,0,0,0,0,,This was branched from https://bugzilla.gnome.org/show_bug.cgi?id=762100 Reproducer and Fixes are available when this bug is private.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,This was branched from https://bugzilla.gnome.org/show_bug.cgi?id=762100 Reproducer and Fixes are available when this bug is private.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"This was found on git master, commit cf77e60515045bdd66f2c59c69a06e603b470eae When compiled with ASAN, it gives the following crash $ ./xmllint --html --push ~/fuzzing/xml-html-push-crashes-tmin/id\:000000* /root/fuzzing/xml-html-push-crashes-tmin/id:000000,sig:06,src:000000,op:flip1,pos:5:1: HTML parser error : htmlParseStartTag: invalid element name <>0 ^ =================================================================.",CVE-2015-8242,4,negative,4,1,0,0,0,0,0,0,,"This was found on git master, commit cf77e60515045bdd66f2c59c69a06e603b470eae When compiled with ASAN, it gives the following crash $ ./xmllint --html --push ~/fuzzing/xml-html-push-crashes-tmin/id\:000000* /root/fuzzing/xml-html-push-crashes-tmin/id:000000,sig:06,src:000000,op:flip1,pos:5:1: HTML parser error : htmlParseStartTag: invalid element name <>0 ^ =================================================================.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This was found on git master, commit cf77e60515045bdd66f2c59c69a06e603b470eae When compiled with ASAN, it gives the following crash $ ./xmllint --html --push ~/fuzzing/xml-html-push-crashes-tmin/id\:000000* /root/fuzzing/xml-html-push-crashes-tmin/id:000000,sig:06,src:000000,op:flip1,pos:5:1: HTML parser error : htmlParseStartTag: invalid element name <>0 ^ =================================================================.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Truncated UTF-8 input can cause out-of-bounds array access.,CVE-2021-3517,4,negative,4,1,0,0,0,0,0,0,,Truncated UTF-8 input can cause out-of-bounds array access.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Truncated UTF-8 input can cause out-of-bounds array access.,3,positive,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE
Unless explicietely asked for when validating or replacing entities with their value.,CVE-2013-0339,4,positive,1,0,0,0,0,0,0,0,,Unless explicietely asked for when validating or replacing entities with their value.,2,negative,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,Unless explicietely asked for when validating or replacing entities with their value.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Unless explicitely asked for when validating or replacing entities with their value.,CVE-2014-0191,4,positive,1,0,0,0,0,0,0,0,,Unless explicitely asked for when validating or replacing entities with their value.,2,negative,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,Unless explicitely asked for when validating or replacing entities with their value.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Update the public function to reuse that new internal routine.,CVE-2015-7499,4,negative,4,1,0,0,0,0,0,0,,Update the public function to reuse that new internal routine.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Update the public function to reuse that new internal routine.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"Use-after-free vulnerability in the xmlDictComputeFastKey function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service via a crafted XML document.",CVE-2016-1836,4,negative,4,1,0,0,0,0,0,0,,"Use-after-free vulnerability in the xmlDictComputeFastKey function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service via a crafted XML document.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Use-after-free vulnerability in the xmlDictComputeFastKey function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service via a crafted XML document.",3,positive,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE
"Use-after-free vulnerability in the xmlSAX2AttributeNs function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2 and OS X before 10.11.5, allows remote attackers to cause a denial of service via a crafted XML document.",CVE-2016-1835,4,negative,4,1,0,0,0,0,0,0,,"Use-after-free vulnerability in the xmlSAX2AttributeNs function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2 and OS X before 10.11.5, allows remote attackers to cause a denial of service via a crafted XML document.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Use-after-free vulnerability in the xmlSAX2AttributeNs function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2 and OS X before 10.11.5, allows remote attackers to cause a denial of service via a crafted XML document.",3,positive,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE
Validate UTF8 in xmlEncodeEntities.,CVE-2021-3517,4,negative,4,1,0,0,0,0,0,0,,Validate UTF8 in xmlEncodeEntities.,2,negative,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Validate UTF8 in xmlEncodeEntities.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
"Vulnerability class: Null deref, Denial of Service.",CVE-2018-14404,4,negative,4,1,0,0,0,0,0,0,,"Vulnerability class: Null deref, Denial of Service.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Vulnerability class: Null deref, Denial of Service.",3,positive,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
W.r.t.,CVE-2016-1834,4,positive,1,0,0,0,0,0,0,0,,W.r.t.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W.r.t.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided.",CVE-2013-1969,4,negative,4,1,0,0,0,0,0,0,,"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided.",3,positive,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
"When ctxt->instate == XML_PARSER_EOF,xmlParseStringEntityRef return NULL which cause a infinite loop in xmlStringLenDecodeEntities Found with libFuzzer.",CVE-2020-7595,4,positive,1,0,0,0,0,0,0,0,,"When ctxt->instate == XML_PARSER_EOF,xmlParseStringEntityRef return NULL which cause a infinite loop in xmlStringLenDecodeEntities Found with libFuzzer.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"When ctxt->instate == XML_PARSER_EOF,xmlParseStringEntityRef return NULL which cause a infinite loop in xmlStringLenDecodeEntities Found with libFuzzer.",3,negative,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
"When ctxt->schema is NULL, xmlSchemaSAXPlug->xmlSchemaPreRun alloc a new schema for ctxt->schema and set vctxt->xsiAssemble to 1.",CVE-2019-20388,4,negative,4,1,0,0,0,0,0,0,,"When ctxt->schema is NULL, xmlSchemaSAXPlug->xmlSchemaPreRun alloc a new schema for ctxt->schema and set vctxt->xsiAssemble to 1.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"When ctxt->schema is NULL, xmlSchemaSAXPlug->xmlSchemaPreRun alloc a new schema for ctxt->schema and set vctxt->xsiAssemble to 1.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"When doc is NULL, namespace created in xmlTreeEnsureXMLDecl is bind to newDoc->oldNs, in this case, set newDoc->oldNs to NULL and free newDoc will cause a memory leak.",CVE-2019-19956,4,positive,1,0,0,0,0,0,0,0,,"When doc is NULL, namespace created in xmlTreeEnsureXMLDecl is bind to newDoc->oldNs, in this case, set newDoc->oldNs to NULL and free newDoc will cause a memory leak.",2,negative,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,"When doc is NULL, namespace created in xmlTreeEnsureXMLDecl is bind to newDoc->oldNs, in this case, set newDoc->oldNs to NULL and free newDoc will cause a memory leak.",3,negative,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
"when parser was run without the XML_PARSE_NOENT option, which is the default), libxml2 loaded external entities, which could lead to some XML eXternal Entities (XXE) attacks.",CVE-2014-0191,4,positive,1,0,0,0,0,0,0,0,,"when parser was run without the XML_PARSE_NOENT option, which is the default), libxml2 loaded external entities, which could lead to some XML eXternal Entities (XXE) attacks.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"when parser was run without the XML_PARSE_NOENT option, which is the default), libxml2 loaded external entities, which could lead to some XML eXternal Entities (XXE) attacks.",4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
when the end of the internal subset isn't properly detected xmlParseInternalSubset should just return instead of trying to process input further.,CVE-2016-1762,4,positive,1,0,0,0,0,0,1,0,,when the end of the internal subset isn't properly detected xmlParseInternalSubset should just return instead of trying to process input further.,2,positive,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,when the end of the internal subset isn't properly detected xmlParseInternalSubset should just return instead of trying to process input further.,4,negative,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
