text,code
"This means that if you specify an invalid content length, it will just reprint the same data over and over and over again until it hits the desired length.","+	if (w->unconsumed) {
+		__archive_read_consume(a, w->unconsumed);
+		w->unconsumed = 0U;
+	}"
"Issue #582: reject sparse blocks with negative size or offset, detect overflow when tracking sparse blocks.","+               if (!p->hole) {
+                       if (p->remaining >= INT64_MAX - request) {
+                               return ARCHIVE_FATAL;
+                       }
                        request += p->remaining;
+               }"
The archive_read_format_cpio_read_header function in archive_read_support_format_cpio.c in libarchive before 3.2.1 allows remote attackers to cause a denial of service (application crash) via a CPIO archive with a large symlink.,"h = __archive_read_ahead(a,
			(size_t)cpio->entry_bytes_remaining, NULL);"
A crafted file causes an heap overflow in the read_Header function in the 7zip parser.,"			h->attrBools = calloc((size_t)zip->numFiles,
			    sizeof(*h->attrBools));"
The read_Header function in archive_read_support_format_7zip.c in libarchive 3.2.1 allows remote attackers to cause a denial of service (out-of-bounds read) via multiple EmptyStream attributes in a header in a 7zip archive.,"			h->emptyStreamBools = calloc((size_t)zip->numFiles,
			    sizeof(*h->emptyStreamBools));"
array subscript is above array bounds,"+			if (argc >= MAX_PACK_ARGS) {
				archive_set_error(a, ARCHIVE_ERRNO_FILE_FORMAT,
				    ""Too many arguments"");
				return ARCHIVE_WARN;
			}"
Limit write requests to at most INT_MAX.,+	const size_t max_write = INT_MAX;
==2650==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x607000000298 at pc 0x5586b16c5082 bp 0x7ffc3d24a950 sp 0x7ffc3d24a940.,			end = as->s + as->buffer_length - MB_CUR_MAX -1;
This fix provides three new checks to guard against such manipulation and to make libarchive generally more robust when handling this type of entry.,"+	if (rsrc->compressed_size > (4 * 1024 * 1024)) {
+		archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,
+		    ""Mac metadata is too large: %jd > 4M bytes"",
+		    (intmax_t)rsrc->compressed_size);
+		return (ARCHIVE_WARN);
+	}"
"The last of this batch is a quasi-infinite loop in the warc code (patch 4), where data isn't consumed after being written out, so a large Content-Length can be used to consume almost limitless time and space, leading to a DoS condition.","	rab = __archive_read_ahead(a, 1U, &nrd);"
The multiplication here defaulted to 'int' but calculations of file positions should always use int64_t.,-	skipsize = LOGICAL_BLOCK_SIZE * vd->location;
Integer overflow in the ISO parser in libarchive before 3.2.1 allows remote attackers to cause a denial of service (application crash) via a crafted ISO file.,-	skipsize = LOGICAL_BLOCK_SIZE * vd->location;
array subscript is above array bounds,"+			if (argc >= MAX_PACK_ARGS) {
				archive_set_error(a, ARCHIVE_ERRNO_FILE_FORMAT,
				    ""Too many arguments"");
				return ARCHIVE_WARN;
			}"
"libarchive 3.3.2 allows remote attackers to cause a denial of service (xml_data heap-based buffer over-read and application crash) via a crafted xar archive, related to the mishandling of empty strings in the atol8 function in archive_read_support_format_xar.c.",	while (char_cnt-- > 0) {
consume data once read.,"+	if (w->unconsumed) {
+		__archive_read_consume(a, w->unconsumed);
+		w->unconsumed = 0U;
+	}"
==6259==ERROR: AddressSanitizer: stack-buffer-overflow on address 0x7fae139bf660 at pc 0x0000004957dc bp 0x7ffc9de91a90 sp 0x7ffc9de91240.,			outbuff[i] = '\0';
Stack-based buffer overflow in the safe_fprintf function in tar/util.c in libarchive 3.2.1 allows remote attackers to cause a denial of service via a crafted non-printable multibyte character in a filename.,-		if (i > (sizeof(outbuff) - 20)) {
"Content-Length: 666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665 but only a few hundred bytes of data, causes a quasi-infinite loop.",	if (nrd < 0) {
Crash Type: Heap-buffer-overflow READ {*} Crash Address: 0x6140000009f8 Crash State: read_header archive_read_format_rar_read_header _archive_read_next_header2 Sanitizer: address (ASAN) Recommended Security Severity: Medium Package: libarchive13 Version: 3.2.2-3.1 $ valgrind --quiet -- bsdtar -xf oob.rar ==1880== Invalid read of size 1 ==1880== at 0x4832FF0: memcpy (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x489B5E0: memcpy (string3.h:53) ==1880== by 0x489B5E0: read_header (archive_read_support_format_rar.c:1577) ==1880== by 0x489C347: archive_read_format_rar_read_header (archive_read_support_format_rar.c:932) ==1880== by 0x4873A54: _archive_read_next_header2 (archive_read.c:649) ==1880== by 0x4873B5B: _archive_read_next_header (archive_read.c:687) ==1880== by 0x10D384: read_archive (read.c:261) ==1880== by 0x10DCAC: tar_mode_x (read.c:112) ==1880== by 0x10C2BB: main (bsdtar.c:809) ==1880== Address 0x6ca726a is 0 bytes after a block of size 98 alloc'd ==1880== at 0x482E1FC: malloc (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x4830520: realloc (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x489B451: read_header (archive_read_support_format_rar.c:1423) ==1880== by 0x489C347: archive_read_format_rar_read_header (archive_read_support_format_rar.c:932) ==1880== by 0x4873A54: _archive_read_next_header2 (archive_read.c:649) ==1880== by 0x4873B5B: _archive_read_next_header (archive_read.c:687) ==1880== by 0x10D384: read_archive (read.c:261) ==1880== by 0x10DCAC: tar_mode_x (read.c:112) ==1880== by 0x10C2BB: main (bsdtar.c:809) ==1880== bsdtar: Unknown file attributes from RAR file's host OS bsdtar: Error exit delayed from previous errors.,      filename[filename_size++] = '\0';
"When we grow the archive_string buffer, we have to make sure it fits at least one maximum-sized multibyte character in the current locale and the null character.","			if (archive_string_ensure(as,
+			    as->length + max(len * 2,
+			    (size_t)MB_CUR_MAX) + 1) == NULL)
				return (-1);"
Avoid a double-free when a window size of 0 is specified.,      new_size = rar_fls((unsigned int)rar->unp_size) << 1;
7zip: fix crash when parsing certain archives.,"-		*buff = __archive_read_ahead(a, 1, &bytes_avail);"
"A simple cast suffices to fix this since the base location is always 32 bits for ISO, so multiplying by the sector size will never overflow a 64-bit integer.",+	skipsize = LOGICAL_BLOCK_SIZE * (int64_t)vd->location;
A crafted file causes an heap overflow in the read_Header function in the 7zip parser.,"			h->emptyStreamBools = calloc((size_t)zip->numFiles,
			    sizeof(*h->emptyStreamBools));"
The multiplication here defaulted to 'int' but calculations of file positions should always use int64_t.,+		skipsize = LOGICAL_BLOCK_SIZE * (int64_t)vd->location;
Fix integer overflow when computing location of volume descriptor.,		skipsize -= iso9660->current_position;
archive_strncat_l(): allocate and do not convert if length == 0.,-       if (length == 0) {
Avoid a read off-by-one error for UTF16 names in RAR archives.,      filename[filename_size++] = '\0';
Crash Type: Heap-buffer-overflow READ {*},      filename[filename_size++] = '\0';
==27792==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x631000010800 at pc 0x6169dd bp 0x7ffff41b2ef0 sp 0x7ffff41b2ee0.,        zip->entry_compressed_bytes_read += ENC_HEADER_SIZE;
The multiplication here defaulted to 'int' but calculations of file positions should always use int64_t.,-		skipsize = LOGICAL_BLOCK_SIZE * vd->location;
The code can be made to read and write to a previously freed ppmd buffer by tricking the read-ahead code around multi-part archives.,"  rar->filename_save = (char*)realloc(rar->filename_save,
                                      filename_size + 1);"
The fix here is to reject any header with multiple EmptyStream attributes.,"+			if (h->antiBools != NULL)
+				return (-1);"
> Undefined behavior / signed integer overflow in TAR parser.,        p->remaining = remaining;
Crash Type: Heap-buffer-overflow READ {*} Crash Address: 0x6140000009f8 Crash State: read_header archive_read_format_rar_read_header _archive_read_next_header2 Sanitizer: address (ASAN) Recommended Security Severity: Medium Package: libarchive13 Version: 3.2.2-3.1 $ valgrind --quiet -- bsdtar -xf oob.rar ==1880== Invalid read of size 1 ==1880== at 0x4832FF0: memcpy (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x489B5E0: memcpy (string3.h:53) ==1880== by 0x489B5E0: read_header (archive_read_support_format_rar.c:1577) ==1880== by 0x489C347: archive_read_format_rar_read_header (archive_read_support_format_rar.c:932) ==1880== by 0x4873A54: _archive_read_next_header2 (archive_read.c:649) ==1880== by 0x4873B5B: _archive_read_next_header (archive_read.c:687) ==1880== by 0x10D384: read_archive (read.c:261) ==1880== by 0x10DCAC: tar_mode_x (read.c:112) ==1880== by 0x10C2BB: main (bsdtar.c:809) ==1880== Address 0x6ca726a is 0 bytes after a block of size 98 alloc'd ==1880== at 0x482E1FC: malloc (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x4830520: realloc (in /usr/lib/valgrind/vgpreload_memcheck-x86-linux.so) ==1880== by 0x489B451: read_header (archive_read_support_format_rar.c:1423) ==1880== by 0x489C347: archive_read_format_rar_read_header (archive_read_support_format_rar.c:932) ==1880== by 0x4873A54: _archive_read_next_header2 (archive_read.c:649) ==1880== by 0x4873B5B: _archive_read_next_header (archive_read.c:687) ==1880== by 0x10D384: read_archive (read.c:261) ==1880== by 0x10DCAC: tar_mode_x (read.c:112) ==1880== by 0x10C2BB: main (bsdtar.c:809) ==1880== bsdtar: Unknown file attributes from RAR file's host OS bsdtar: Error exit delayed from previous errors.,-      filename[filename_size++] = '\0';
"A simple cast suffices to fix this since the base location is always 32 bits for ISO, so multiplying by the sector size will never overflow a 64-bit integer.",-		skipsize = LOGICAL_BLOCK_SIZE * vd->location;
libarchive: bsdtar: heap-based buffer overflow in read_Header (archive_read_support_format_7zip.c).,"			h->antiBools = calloc(empty_streams,
			    sizeof(*h->antiBools));"
The read_Header function in archive_read_support_format_7zip.c in libarchive 3.2.1 allows remote attackers to cause a denial of service (out-of-bounds read) via multiple EmptyStream attributes in a header in a 7zip archive.,			zip->entry_names = malloc(ll);
The multiplication here defaulted to 'int' but calculations of file positions should always use int64_t.,+		skipsize = LOGICAL_BLOCK_SIZE * (int64_t)vd->location;
The archive_wstring_append_from_mbs function in archive_string.c in libarchive 3.2.2 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted archive file.,"-               else
-                       length = mbsnbytes(_p, n);"
Do something sensible for empty strings to make fuzzers happy.,"+	if (char_cnt == 0)
+		return (0);"
libarchive: bsdtar: stack-based buffer overflow in bsdtar_expand_char (util.c).,"			fprintf(f, ""%s"", outbuff);"
Memory leak when decoding LZMA #1165.,-#if HAVA_LZMA_H && HAVE_LIBLZMA
Avoid a double-free when a window size of 0 is specified.,"+    if (new_size == 0) {
+      archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,
+                        ""Zero window size is invalid."");
+      return (ARCHIVE_FATAL);
+    }"
"libarchive version commit bf9aec176c6748f0ee7a678c5f9f9555b9a757c1 onwards (release v3.0.2 onwards) contains a CWE-125: Out-of-bounds Read vulnerability in 7zip decompression, archive_read_support_format_7zip.c, header_bytes() that can result in a crash (denial of service). This attack appears to be exploitable via the victim opening a specially crafted 7zip file.",*buff = zip->uncompressed_buffer_pointer;
The fix here is to reject any header with multiple EmptyStream attributes.,"+			if (h->emptyStreamBools != NULL)
+				return (-1);"
The read_Header function in archive_read_support_format_7zip.c in libarchive 3.2.1 allows remote attackers to cause a denial of service (out-of-bounds read) via multiple EmptyStream attributes in a header in a 7zip archive.,"			h->attrBools = calloc((size_t)zip->numFiles,
			    sizeof(*h->attrBools));"
==27792==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x631000010800 at pc 0x6169dd bp 0x7ffff41b2ef0 sp 0x7ffff41b2ee0.,-       zip->entry_bytes_remaining -= ENC_HEADER_SIZE;
Fix libarchive/archive_read_support_format_mtree.c:1388:11: error: array subscript is above array bounds.,"+			if (argc >= MAX_PACK_ARGS) {
				archive_set_error(a, ARCHIVE_ERRNO_FILE_FORMAT,
				    ""Too many arguments"");
				return ARCHIVE_WARN;
			}"
7zip: fix crash when parsing certain archives.,"-		*buff = __archive_read_ahead(a, 1, &bytes_avail);"
"Integer overflow in the read_SubStreamsInfo function in archive_read_support_format_7zip.c in libarchive before 3.2.1 allows remote attackers to execute arbitrary code via a 7zip file with a large number of substreams, which triggers a heap-based buffer overflow.","+			if (unpack_streams > SIZE_MAX - UMAX_ENTRY) {
+				return (-1);
+			}"
