text,code
CVE-2017-13049/Rx: add a missing bounds check for Ubik.,+			ND_TCHECK_32BITS(bp);
The VRRP parser in tcpdump before 4.9.3 has a buffer over-read in print-vrrp.c:vrrp_print().," 				ND_PRINT((ndo, "", (bad vrrp cksum %x)"",
 					EXTRACT_16BITS(&bp[6])));"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-		    i -= sizeof(*ni), ++ni) {"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",         vqp_obj_type = EXTRACT_32BITS(vqp_obj_tlv->obj_type);
CVE-2017-13022/IP: Add bounds checks to ip_printroute().,"+			if (ip_printroute(ndo, cp, option_len) == -1)
+				goto trunc;"
The IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print().," 		ND_PRINT((ndo, ""\n\t      Area address (length: %u): %s"","
Add more bounds checks.,"+        ND_TCHECK2(p[0], 3);"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:interp_reply().," 				ND_PRINT((ndo, "" %u (%u) bytes @ %"" PRIu64,
 						EXTRACT_32BITS(&dp[4]),
 						EXTRACT_32BITS(&dp[2]),
 						EXTRACT_64BITS(&dp[0])));"
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,             bit_length = tlv_ptr.eigrp_tlv_ip_int->plen;
This fixes a buffer over-read,-		for (ni = rp->rip6_nets; i >= sizeof(*ni);
CVE-2017-13023/IPv6 mobility: Add a bounds check before fetching data.,+			ND_TCHECK_16BITS(&bp[i+2]);
Clean up other length tests while we're at it.,"-   for (i=0; *data && i < length ; i++, data++)"
"Move a return to make the code a bit cleaner (i.e., make it more obvious that if we don't have enough of the PGM header, we just print the source and destination IP addresses, mark it as incomplete PGM, and don't try to look at the PGM header).",-			return;
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
CVE-2017-12993/Juniper: Add more bounds checks.,+        ND_TCHECK(*gh);
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"")""));"
"Use a pointer of the correct type in ND_TCHECK(), or use ND_TCHECK2() and provide the correct length.",+	ND_TCHECK(*idp);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options"," 			else
+				ND_PRINT((ndo, "" [optlen != 6]""));"
CVE-2017-13007/PKTAP: Pass a properly updated struct pcap_pkthdr to the sub-dissector.,+			nhdr.caplen = caplen;
The OSPFv3 parser in tcpdump before 4.9.3 has a buffer over-read in print-ospf6.c:ospf6_print_lshdr().,-	ND_TCHECK(lshp->ls_type);
"could over-read the input buffer,","         ND_PRINT((ndo, ""\n\t    MTU size %u"", EXTRACT_16BITS(tptr + 4)));"
The RSVP parser in tcpdump before 4.9.2 has a buffer over-read in print-rsvp.c:rsvp_obj_print().,                     subobj_len  = EXTRACT_16BITS(obj_tptr);
"Add bounds checks, do a common check to make sure we captured the entire subTLV, add checks to make sure the subTLV fits within the TLV.","+        if (stlv_len < ISIS_SUBTLV_SPB_DIGEST_MIN_LEN)
+          goto trunc;"
This fixes a buffer over-read,"+   for (i=0; i < length && *data; i++, data++)
        ND_PRINT((ndo, ""%c"", (*data < 32 || *data > 126) ? '.' : *data));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 	    bw.i = EXTRACT_32BITS(obj_tptr+offset+4);
The PPP parser in tcpdump before 4.9.2 has a buffer over-read in print-ppp.c:handle_mlppp().,"     ND_PRINT((ndo, ""seq 0x%03x, Flags [%s], length %u"",
            (EXTRACT_16BITS(p))&0x0fff, 
            bittok2str(ppp_ml_flag_values, ""none"", *p & 0xc0),"
fix VPN route target bounds checks,"-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
The IPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-ip6.c:ip6_print()., 		len -= advance;
"The IKEv2 parser in tcpdump before 4.9.2 has a buffer over-read in print-isakmp.c, several functions.",-	ND_TCHECK(*ext);
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.",         extracted_ethertype = EXTRACT_16BITS(p);
The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print_id().,"         snprintf(pos, sizeof(id) - (pos - id), ""%02x"", *cp++);"
CVE-2017-13005/NFS: Add two bounds checks before fetching data.,"+	if (!ND_TTEST(rp->rm_call.cb_proc))
+		return (0);"
The IKEv1 parser in tcpdump before 4.9.2 has a buffer over-read in print-isakmp.c:ikev1_id_print().,"-			if (len < 20)
-				ND_PRINT((ndo,"" len=%d [bad: < 20]"", len));"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
"This is what BIND 9.11.0-P2 does; it not only detects pointers that loop, as ""point backwards"" means ""point before anything we\'ve processed so far, including what we\'re processing right now"", so the pointer can\'t point to itself (as that\'s what we\'re processing right now).",+				if (offset >= max_offset) {
Rearrange those steps the correct way around.,-            bw.i = EXTRACT_32BITS(obj_ptr.rsvp_obj_frr->bandwidth);
Use ND_TTEST() rather than comparing against ndo->ndo_snapend ourselves; it's easy to get the tests wrong.,"-    if (*pptr > (const char *) ndo->ndo_snapend)
-	return NULL;"
CVE-2017-12990/Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" status=(""));"
Add a missing bounds check in icmp_print().,+				ND_TCHECK_16BITS(&dp->icmp_cksum);
Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""ERR "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP ERR""));"
The IP parser in tcpdump before 4.9.2 has a buffer over-read in print-ip.c:ip_printts()., 	ptr = cp[2] - 1;
CVE-2017-13014/White Board: Do more bounds checks.,"+	if (len < sizeof(*prep) || !ND_TTEST(*prep))
 		return (-1);"
get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \\0.,+	len = strlen (ptr);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",         len = EXTRACT_16BITS(tptr+2);
CVE-2017-12993/Juniper: Add more bounds checks.,+        ND_TCHECK(*ih);
CVE-2017-13022/IP: Add bounds checks to ip_printroute().,"+		ND_TCHECK2(cp[len], 4);"
Clean up bounds checking.,"-		if (j == 1
-		    &&  rp->rip6_nets->rip6_metric == HOPCNT_INFINITY6
-		    &&  IN6_IS_ADDR_UNSPECIFIED(&rp->rip6_nets->rip6_dest)) {
-			ND_PRINT((ndo, "" ripng-req dump""));
-			break;"
Ryan Ackroyd had independently identified this buffer over-read later by means of fuzzing and provided the packet capture file for the test., 			if (optlen > 2) {
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",                     af = (EXTRACT_16BITS(obj_tptr+2))&0x00FF;
The total length of the OID is the OID length plus the length of the OID length itself.,"+        if (tlen < 1U + oid_len) {
             return 0;
         }"
This fixes a buffer over-read,                         for (i = 0; i < tptr[1] * as_size; i += as_size) {
"In lldp_private_8023_print() the case block for subtype 4 (Maximum Frame Size TLV, IEEE 802.3bc-2009 Section 79.3.4) did not include the length check","         ND_PRINT((ndo, ""\n\t    MTU size %u"", EXTRACT_16BITS(tptr + 4)));"
"It can fail, so make sure it doesn't before comparing its result with the password.",+	if (crypt_password == NULL)
The BGP parser in tcpdump before 4.9.3 has a buffer over-read in print-bgp.c:bgp_attr_print() (MP_REACH_NLRI).,-                                if (EXTRACT_32BITS(tptr+BGP_VPN_RD_LEN) ==  0x47000601)
"Add a length check to fix that and remove a useless boundary check from a loop because the boundary is tested for the full length of ""V"" before the switch block.","+            if (subl == 0)
+                break;"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
This caused an out-of-bounds read and could cause a write.,"-	if (ptr[strlen(ptr) - 1] == '\n')
-		ptr[strlen(ptr) - 1] = '\0';"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:interp_reply().,-					ND_TCHECK(dp[0]);
CVE-2017-13002/AODV: Add some missing bounds checks.,+	ND_TCHECK(*ep);
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;","-			hdrlen += printer(ndo, h, p);"
"While we're at it, fix a comment, and clean up printing of V1 Nonce, V2 Authentication payloads, and v2 Notice payloads.","+			ND_PRINT((ndo,"")""));"
CVE-2017-13013/ARP: Fix printing of ARP protocol addresses.,"+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,"-        ND_TCHECK2(*(tptr), ISIS_SUBTLV_SPB_MCID_MIN_LEN);"
"Also, put the buffer on the stack; no reason to make it static.",-		static char temp[NFSX_V3FHMAX+1];
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""RPY "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP RPY""));"
"Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst (if the request had extra stuff at the end, so that the variable is non-zero).",-			plen+= strlen(d->description);
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-	i = min(length, amt);"
offset has already been advanced to point to the bitmap; we shouldn't add the amount to advance again.,"-			memcpy(tim.bitmap, p + offset + 3, tim.length - 3);"
"decode_rt_routing_info() didn't check bounds before fetching 4 octets of the origin AS field and could over-read the input buffer, put it right.","+	as_printf(ndo, asbuf, sizeof(asbuf), EXTRACT_32BITS(pptr + 1));"
CVE-2017-12993/Juniper: Add more bounds checks.,"+        ND_TCHECK2(p[0], 2);"
CVE-2017-12985/IPv6: Check for print routines returning -1 when running past the end.,"                 if (in_cksum(vec, 1)) {"
CVE-2017-13690/IKEv2: Fix some bounds checks.,+	ND_TCHECK(*idp);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 	rxent->opcode = EXTRACT_32BITS(bp + sizeof(struct rx_header));
This fixes a buffer overflow,"-                    buflen+=snprintf(buf+buflen, sizeof(buf)-buflen, ""%s%s"",
-                                     sepstr, lp->s);"
"The bounds check in esis_print() tested one pointer at the beginning of a loop that incremented another, make the trivial fix.",-                    ND_TCHECK(*pptr);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-	ND_TCHECK(*ext);
The PIMv2 parser in tcpdump before 4.9.2 has a buffer over-read in print-pim.c:pimv2_print().,"-					unsigned_relts_print(ndo, *(bp+1));"
Rearrange those steps the correct way around.,+                bw.i = EXTRACT_32BITS(obj_ptr.rsvp_obj_frr->bandwidth);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","                 ND_PRINT((ndo, "" FASTv%u"",
                        EAP_TTLS_VERSION(*(tptr + 5))))"
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,"-	else if (l_strnstart(""ERR "", 4, (const char *)bp, length))"
This fixes a buffer over-read,-	amt = ndo->ndo_snapend - dat;
The RESP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-resp.c:resp_get_length().,-    if (*bp != '\r')
